TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
JUNB	ENSMMUG00000030920	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	2,2
JUNB	ENSMMUG00000039864	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	2,2
JUNB	ENSMMUG00000044639	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	2,2
JUNB	ENSMMUG00000046124	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	2,2
JUNB	FOSL2	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
JUNB	FTH1	0.0581	50.03	0.126	rgb(218,193,193)	1.9913	2,2
JUNB	FTL	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	2,2
JUNB	GADD45G	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
JUNB	GPR146	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
JUNB	HBA2	-0.0581	50.03	-3.4E-02	rgb(210,212,218)	1.9913	2,2
JUNB	HSP90AB1	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
JUNB	HSPA8	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
JUNB	IFRD1	0.0581	50.03	0.034	rgb(217,210,211)	1.9913	None
JUNB	IGFBP2	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
JUNB	IRF1	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
JUNB	MAFF	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
JUNB	MAMU-B	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	2,2
JUNB	RPL10A	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
JUNB	RPS10	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	2,2
JUNB	RPS5	0.0581	50.05	0.233	rgb(220,173,173)	1.9917	None
JUNB	SERPINB1	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
JUNB	SLC25A5	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	2,2
JUNB	SPARCL1	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
JUNB	TIPARP	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
JUNB	TOX3	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
JUNB	TSPAN2	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
KLF10	CBX4	0.0581	50.03	0.035	rgb(217,210,210)	1.9913	None
KLF10	CCNL1	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
KLF10	CD24	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	2,2
KLF10	CDKN1A	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	2,2
KLF10	CLU	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF10	EHD4	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF10	EMP1	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	2,2
KLF10	ENSMMUG00000002083	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	2,2
KLF10	ENSMMUG00000013257	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	2,2
KLF10	ENSMMUG00000019477	0.0581	50.03	0.029	rgb(217,211,212)	1.9913	2,2
KLF10	ENSMMUG00000030920	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	2,2
KLF10	ENSMMUG00000032072	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	2,2
KLF10	FAM167B	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF10	FBLIM1	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF10	FOSL2	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
KLF10	GADD45G	0.0581	50.03	0.029	rgb(217,211,211)	1.9913	None
KLF10	HSPA8	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
KLF10	ID3	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF10	IDO1	-0.0581	50.03	-3.1E-02	rgb(210,213,218)	1.9913	None
KLF10	IER2	0.0581	50.04	0.038	rgb(217,210,210)	1.9915	2,2
KLF10	KLF2	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF10	KLF4	0.0581	50.03	0.034	rgb(217,210,210)	1.9913	None
KLF10	LPAR6	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	2,2
KLF10	MAFF	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF10	NFKBIZ	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	2,2
KLF10	NR4A2	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF10	PCF11	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF10	PLK2	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF10	PPP1R15A	0.0581	50.03	0.034	rgb(217,210,211)	1.9913	2,2
KLF10	PPP1R18	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF10	SERTAD1	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF10	SKIL	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF10	SLC25A5	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	2,2
KLF10	SOD2	-0.0581	50.03	-2.7E-02	rgb(211,213,218)	1.9913	None
KLF10	TCF15	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF10	TRA2B	0.0581	50.03	0.029	rgb(217,211,211)	1.9913	2,2
KLF10	TUBA1B	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	2,2
KLF10	YWHAG	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF10	ZFP36L2	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF11	AQP1	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	2,2
KLF11	CEP68	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
KLF11	DYRK2	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF11	ENSMMUG00000009859	0.0581	50.03	0.034	rgb(217,211,211)	1.9913	2,2
KLF11	ENSMMUG00000010180	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	2,2
KLF11	ENSMMUG00000010351	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	2,2
KLF11	ENSMMUG00000030144	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	2,2
KLF11	EPB41L1	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
KLF11	GATA2	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF11	GSN	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF11	HYAL1	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF11	KDR	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF11	KLF10	0.0581	50.03	0.055	rgb(218,206,207)	1.9913	None
KLF11	KLF4	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF11	NFYA	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
KLF11	NOVA1	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF11	NR4A1	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF11	NR4A3	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF11	PLTP	0.0581	50.03	0.126	rgb(218,193,193)	1.9913	None
KLF11	SQSTM1	0.0581	50.03	0.029	rgb(217,211,212)	1.9913	None
KLF11	TGM2	0.0581	50.03	0.029	rgb(217,212,212)	1.9913	None
KLF11	TP53	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF11	TPPP3	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF11	TSPAN12	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF2	BTG2	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF2	CCDC181	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF2	EGR1	0.0581	50.03	0.029	rgb(217,212,212)	1.9913	None
KLF2	ENSMMUG00000002676	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	2,2
KLF2	ENSMMUG00000014888	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	2,2
KLF2	HMCN1	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF2	KLF4	0.0581	50.03	0.029	rgb(217,211,212)	1.9913	None
KLF2	MT-ND4	-0.0581	50.03	-3.1E-02	rgb(210,213,218)	1.9913	2,2
KLF2	SERTAD1	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF2	SGK1	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF2	ZFP36	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
KLF4	ABCA1	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF4	ACKR1	-0.0581	50.03	-3.0E-02	rgb(211,213,218)	1.9913	2,2
KLF4	ADAMTS9	-0.0581	50.03	-3.4E-02	rgb(210,213,218)	1.9913	None
KLF4	ADCY4	0.0581	50.03	0.055	rgb(218,206,207)	1.9913	None
KLF4	ANK1	0.0581	50.03	0.029	rgb(217,211,211)	1.9913	None
KLF4	ANO1	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF4	ARHGAP18	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
KLF4	ARL15	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF4	ATP11C	0.0581	50.03	0.029	rgb(217,211,212)	1.9913	None
KLF4	BATF3	-0.0581	50.03	-3.0E-02	rgb(211,213,218)	1.9913	None
KLF4	BMP2	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF4	BST2	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF4	C2orf88	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	2,2
KLF4	CASP7	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF4	CBX4	0.0581	50.03	0.034	rgb(217,211,211)	1.9913	None
KLF4	CCL20	-0.0581	50.03	-3.0E-02	rgb(210,213,218)	1.9913	2,2
KLF4	CCNL1	0.0581	50.03	0.029	rgb(217,211,211)	1.9913	None
KLF4	CD274	-0.0581	50.03	-3.2E-02	rgb(210,213,218)	1.9913	None
KLF4	CDC42EP4	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF4	CDH13	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF4	CDK14	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF4	CFP	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF4	CIART	-0.0581	50.03	-3.1E-02	rgb(210,213,218)	1.9913	2,2
KLF4	CLU	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF4	COL15A1	-0.0581	50.04	-3.5E-02	rgb(209,212,218)	1.9915	2,2
KLF4	COTL1	-0.0581	50.03	-2.6E-02	rgb(211,214,218)	1.9913	None
KLF4	CPEB4	0.0581	50.03	0.034	rgb(217,211,211)	1.9913	None
KLF4	CSRP2	0.0581	50.03	0.035	rgb(217,210,210)	1.9913	None
KLF4	CTNND2	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF4	CTSH	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF4	CYP26B1	-0.0581	50.03	-3.2E-02	rgb(210,213,218)	1.9913	None
KLF4	DAB2	-0.0581	50.03	-2.9E-02	rgb(211,213,218)	1.9913	None
KLF4	DAXX	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	2,2
KLF4	DNAJB4	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF4	DYNC2H1	-0.0581	50.03	-3.3E-02	rgb(210,213,218)	1.9913	None
KLF4	EGLN3	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
KLF4	ENSMMUG00000005348	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	2,2
KLF4	ENSMMUG00000010322	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	2,2
KLF4	ENSMMUG00000010392	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	2,2
KLF4	ENSMMUG00000011870	0.0581	50.03	0.034	rgb(217,211,211)	1.9913	2,2
KLF4	ENSMMUG00000014888	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	2,2
KLF4	ENSMMUG00000019540	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	2,2
KLF4	ENSMMUG00000023144	0.0581	50.03	0.034	rgb(217,211,211)	1.9913	2,2
KLF4	ENSMMUG00000028895	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	2,2
KLF4	ENSMMUG00000039864	0.0581	50.03	0.034	rgb(217,211,211)	1.9913	2,2
KLF4	ENSMMUG00000040347	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	2,2
KLF4	ENSMMUG00000040780	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	2,2
KLF4	ENSMMUG00000042571	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	2,2
KLF4	EXOC6	-0.0581	50.04	-3.6E-02	rgb(209,212,218)	1.9915	None
KLF4	FAM213A	0.0581	50.03	0.055	rgb(218,206,207)	1.9913	2,2
KLF4	FGL2	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF4	FLNB	-0.0581	50.04	-4.2E-02	rgb(208,211,219)	1.9915	None
KLF4	FOSB	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF4	FRMD4A	-0.0581	50.03	-2.7E-02	rgb(211,213,218)	1.9913	None
KLF4	GADD45G	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF4	GALNT4	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	2,2
KLF4	GIMAP7	-0.0581	50.05	-5.3E-02	rgb(205,210,219)	1.9917	None
KLF4	GPER1	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF4	GPIHBP1	-0.0581	50.03	-3.0E-02	rgb(210,213,218)	1.9913	None
KLF4	GPRIN3	-0.0581	50.04	-4.3E-02	rgb(208,211,219)	1.9915	None
KLF4	GRASP	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	2,2
KLF4	GSN	0.0581	50.03	0.034	rgb(217,211,211)	1.9913	None
KLF4	GUCY2D	-0.0581	50.03	-2.9E-02	rgb(211,213,218)	1.9913	None
KLF4	H2AFX	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	2,2
KLF4	HELZ2	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF4	HIF1A	-0.0581	50.04	-3.5E-02	rgb(209,212,218)	1.9915	None
KLF4	HIST1H1D	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	2,2
KLF4	HIST1H1E	0.0581	50.03	0.035	rgb(217,210,210)	1.9913	2,2
KLF4	HSBP1L1	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF4	HSPB8	0.0581	50.03	0.029	rgb(217,211,211)	1.9913	None
KLF4	IFI30	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF4	IGFBP5	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF4	INSIG1	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF4	ITGA8	-0.0581	50.03	-3.1E-02	rgb(210,213,218)	1.9913	None
KLF4	JMY	0.0581	50.03	0.029	rgb(217,211,212)	1.9913	None
KLF4	KBTBD11	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	2,2
KLF4	KCNN4	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF4	KLF2	0.0581	50.03	0.035	rgb(217,210,210)	1.9913	None
KLF4	KRT75	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF4	LCN2	-0.0581	50.03	-3.1E-02	rgb(210,213,218)	1.9913	None
KLF4	LGR5	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF4	LIMCH1	-0.0581	50.03	-3.3E-02	rgb(210,213,218)	1.9913	None
KLF4	LITAF	-0.0581	50.03	-3.4E-02	rgb(210,213,218)	1.9913	None
KLF4	LTB	-0.0581	50.03	-2.8E-02	rgb(211,213,218)	1.9913	None
KLF4	LTBP1	-0.0581	50.03	-2.5E-02	rgb(212,214,218)	1.9913	None
KLF4	LXN	-0.0581	50.03	-3.1E-02	rgb(210,213,218)	1.9913	None
KLF4	MANF	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF4	MAP1B	0.0581	50.03	0.034	rgb(217,210,211)	1.9913	None
KLF4	MARVELD2	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF4	MASTL	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF4	MFGE8	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF4	MMP15	-0.0581	50.04	-3.9E-02	rgb(208,212,218)	1.9915	None
KLF4	MMRN1	-0.0581	50.03	-2.8E-02	rgb(211,213,218)	1.9913	None
KLF4	MYADM	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF4	MYO1B	-0.0581	50.03	-3.1E-02	rgb(210,213,218)	1.9913	None
KLF4	N4BP2L1	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF4	NABP1	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF4	NID1	-0.0581	50.04	-3.9E-02	rgb(209,212,218)	1.9915	None
KLF4	NKAIN4	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF4	NOCT	-0.0581	50.03	-4.0E-02	rgb(208,212,219)	1.9913	2,2
KLF4	NQO1	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF4	NR2F2	-0.0581	50.03	-2.9E-02	rgb(211,213,218)	1.9913	None
KLF4	OAS2	0.0581	50.03	0.034	rgb(217,210,211)	1.9913	None
KLF4	PAPD5	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	2,2
KLF4	PCDH17	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF4	PCDH9	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF4	PDE5A	0.0581	50.03	0.029	rgb(217,211,212)	1.9913	None
KLF4	PFAS	0.0581	50.03	0.034	rgb(217,210,210)	1.9913	None
KLF4	PFKFB4	-0.0581	50.03	-2.7E-02	rgb(211,213,218)	1.9913	None
KLF4	PHLDA1	-0.0581	50.03	-3.0E-02	rgb(211,213,218)	1.9913	None
KLF4	PLA2G4C	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF4	PLVAP	-0.0581	50.03	-2.7E-02	rgb(211,213,218)	1.9913	None
KLF4	PMEPA1	-0.0581	50.03	-3.3E-02	rgb(210,213,218)	1.9913	None
KLF4	PPM1L	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF4	PRICKLE1	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF4	PSMB9	0.0581	50.03	0.029	rgb(217,211,211)	1.9913	None
KLF4	RALGAPA2	-0.0581	50.03	-3.3E-02	rgb(210,213,218)	1.9913	None
KLF4	RASL11B	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF4	RIPK2	-0.0581	50.03	-3.2E-02	rgb(210,213,218)	1.9913	None
KLF4	RND1	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF4	ROBO1	-0.0581	50.03	-3.0E-02	rgb(210,213,218)	1.9913	None
KLF4	RPL30	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	2,2
KLF4	RPL7A	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF4	RPS5	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF4	RPSA	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	2,2
KLF4	RSPO2	-0.0581	50.03	-2.7E-02	rgb(211,213,218)	1.9913	None
KLF4	SDF2L1	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF4	SEMA3C	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF4	SERPINB1	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF4	SLC25A5	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	2,2
KLF4	SLC35E3	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF4	SRSF8	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF4	SS18L2	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	2,2
KLF4	STC1	-0.0581	50.03	-3.3E-02	rgb(210,213,218)	1.9913	None
KLF4	STXBP1	-0.0581	50.04	-4.4E-02	rgb(207,211,219)	1.9915	None
KLF4	SYNM	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF4	SYNPO	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	2,2
KLF4	TCF7	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF4	TDG	0.0581	50.03	0.055	rgb(218,206,207)	1.9913	None
KLF4	TEAD4	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	2,2
KLF4	TFRC	0.0581	50.03	0.126	rgb(218,193,193)	1.9913	None
KLF4	TMEM132C	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF4	TMEM5	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	2,2
KLF4	TNFRSF10B	-0.0581	50.03	-3.1E-02	rgb(210,213,218)	1.9913	None
KLF4	TNFRSF14	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF4	TNFRSF21	-0.0581	50.03	-2.8E-02	rgb(211,213,218)	1.9913	None
KLF4	TOX2	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF4	TRA2B	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF4	TRAF1	-0.0581	50.03	-2.8E-02	rgb(211,213,218)	1.9913	None
KLF4	TRERF1	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF4	TSPAN15	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF4	TUBA4A	0.0581	50.03	0.029	rgb(217,212,212)	1.9913	None
KLF4	UBE2S	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF4	USP9Y	0.0581	50.04	0.036	rgb(217,210,210)	1.9915	2,2
KLF4	WDPCP	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF4	WIPI1	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF4	XRN1	0.0581	50.05	0.233	rgb(220,173,173)	1.9917	None
KLF4	YBX3	-0.0581	50.05	-4.8E-02	rgb(207,211,219)	1.9917	None
KLF4	YPEL1	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	2,2
KLF4	ZP1	0.0581	50.04	0.038	rgb(217,210,210)	1.9915	None
KLF6	ANKRD44	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF6	BCL6	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF6	BHLHE40	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF6	C2CD4B	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
KLF6	CD9	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
KLF6	CFL2	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	None
KLF6	CNN3	0.0581	50.05	0.233	rgb(220,173,173)	1.9917	None
KLF6	CPEB4	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF6	CTSL	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
KLF6	CXCL1	0.0581	50.04	0.036	rgb(217,210,210)	1.9915	None
KLF6	EGLN3	0.0581	50.04	0.233	rgb(220,173,173)	1.9915	None
KLF6	EGR1	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF6	ENSMMUG00000003629	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	2,2
KLF6	ENSMMUG00000019251	0.0581	50.03	0.034	rgb(217,211,211)	1.9913	2,2
KLF6	ENSMMUG00000019477	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	2,2
KLF6	ENSMMUG00000029123	0.0581	50.03	0.034	rgb(217,210,210)	1.9913	2,2
KLF6	ENSMMUG00000029821	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	2,2
KLF6	ENSMMUG00000032072	0.0581	50.03	0.034	rgb(217,211,211)	1.9913	2,2
KLF6	ENSMMUG00000041411	0.0581	50.04	0.036	rgb(217,210,210)	1.9915	2,2
KLF6	ENSMMUG00000044002	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	2,2
KLF6	ENSMMUG00000046124	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	2,2
KLF6	ENSMMUG00000046953	0.0581	50.03	0.034	rgb(217,210,211)	1.9913	2,2
KLF6	ENSMMUG00000048806	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	2,2
KLF6	FAM89A	0.0581	50.03	0.034	rgb(217,210,211)	1.9913	None
KLF6	GLRX	0.0581	50.03	0.029	rgb(217,212,212)	1.9913	None
KLF6	GNA13	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF6	HAPLN3	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
KLF6	HIF1A	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF6	HIST2H2AA4	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	2,2
KLF6	HLA-DMA	0.0581	50.03	0.032	rgb(217,211,211)	1.9913	2,2
KLF6	HSPB8	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF6	HSPH1	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF6	IER5L	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF6	ITM2C	0.0581	50.03	0.233	rgb(220,173,173)	1.9913	None
KLF6	LPAR6	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	2,2
KLF6	MAMU-B	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	2,2
KLF6	MT1L	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	2,2
KLF6	MYADM	0.0581	50.03	0.031	rgb(217,211,211)	1.9913	None
KLF6	MYCBPAP	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF6	MYLK	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF6	N4BP3	0.0581	50.03	0.03	rgb(217,211,211)	1.9913	None
KLF6	NFKB1	0.0581	50.03	0.029	rgb(217,211,212)	1.9913	None
KLF6	NFKBIA	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF6	OSBPL1A	0.0581	50.03	0.027	rgb(217,212,212)	1.9913	None
KLF6	PHLDA1	0.0581	50.04	0.035	rgb(217,210,210)	1.9915	None
KLF6	PRDM1	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	None
KLF6	RARRES3	0.0581	50.03	0.033	rgb(217,211,211)	1.9913	2,2
KLF6	RHBDF2	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
KLF6	SDCBP	0.0581	50.03	0.029	rgb(217,211,211)	1.9913	None
KLF6	SLC35E3	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
KLF6	SOD2	0.0581	50.03	0.029	rgb(217,211,211)	1.9913	None
KLF6	SQSTM1	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF6	SRXN1	0.0581	50.03	0.028	rgb(217,212,212)	1.9913	None
KLF6	STX11	0.0581	50.04	0.035	rgb(217,210,210)	1.9915	None
KLF6	TGM2	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF6	TRA2B	0.0581	50.03	0.026	rgb(217,212,212)	1.9913	None
KLF6	TRIM38	0.0581	50.03	0.025	rgb(217,212,212)	1.9913	None
